example_id,summary,base_cluster_id,base_cluster_name,base_cluster_description
9a89e4ba-df59-4ed8-ad21-a038a10a93e5,issue a refund for an overcharge related to extended data retention that they claim they did not enable. This is a billing and account-related issue rather than a technical development request.,112,Dispute unexpected subscription charges and request billing refunds,"Users requested refunds and billing adjustments for unexpected or disputed charges related to subscription renewals, extended data retention features, and service overcharges they claimed were accidental or unauthorized. They sought to resolve billing discrepancies, cancel unwanted subscriptions, and obtain refunds for services they believed they had not used or had mistakenly activated."
9a976eb4-c9aa-41cc-bbb5-f3e2fc890e1b,"invite two specific users to a LangSmith account as guests, with persistent issues around one user being unable to access the correct organization despite receiving invitation emails and having the proper invitation type clarified.",49,Resolve LangSmith platform access and administration issues,"Users experienced various operational issues with LangSmith platform access and management, including workspace invitation failures, forbidden/authentication errors, organization access problems, and billing-related service disruptions. They also requested platform administration tasks such as license extensions, rate limit increases, private beta access, and configuration guidance for retention policies and alerting features."
9ab170af-4808-460b-af6f-995c44ae7d0a,"fix a bug with the CSV download functionality for experiment results in their self-hosted deployment, which required updating to a newer version to resolve the issue.",54,Resolve LangSmith API and server infrastructure errors,"Users encountered various API and server errors when accessing LangSmith platform services, including internal server errors with filtering, rate limiting issues during data extraction, and dashboard functionality bugs. They requested fixes for CSV download problems, API authentication errors, data retrieval failures, and SQL query issues that were blocking their ability to programmatically access experiment data and statistics."
9ab50a1f-3177-433e-9956-37162f2a6e63,complete a third-party security assessment questionnaire for compliance and vendor evaluation purposes. This is classified as an outlier since it's not related to technical development but rather to security compliance and business processes.,118,Complete third-party vendor security questionnaires for compliance,Users were asked to complete security questionnaires from third-party risk management platforms as part of vendor security review and compliance assessment processes. These requests involved providing security documentation and trust center materials for business compliance rather than technical development work.
9ac535d1-c490-43af-a92d-6e2ea7b89e1a,"resolve performance and scaling issues with their LangSmith deployment, specifically addressing memory problems with DD profiling configuration, S3 rate limiting errors during high concurrent load testing, and optimizing their async PostgreSQL vector store implementation for better performance.",7,"Optimize LangGraph platform
storage and scaling infrastructure","Users requested help
with LangGraph and LangSmith infrastructure optimization and storage management
for high-scale production deployments. They needed guidance on database
performance tuning, checkpoint storage optimization, Redis configuration, TTL
policies, and platform scaling to handle thousands of concurrent operations and
millions of weekly LLM calls."
9ac6deb7-35fc-4c0e-b193-1ecaced48009,"resolve an issue with deployment functionality where only the first commit gets deployed when multiple commits are made to a branch within a short time period, instead of deploying the latest state. The user wants to ensure that the most recent commit is always deployed in such scenarios.",22,Troubleshoot platform deployment failures and build errors,"Users encountered various technical deployment failures and infrastructure issues on their platform, including Docker build errors, missing dependencies, database connection failures, git submodule problems, and stuck deployment statuses. They sought assistance to troubleshoot build processes, resolve configuration errors, fix environment setup issues, and recover from failed or stalled deployments that prevented their applications from running successfully."
9ad74e04-1b04-4f2b-9dfe-4930a9adc944,"increase their deployment quota from 1 to 2 for their organization, specifically to have one deployment for development and one for production. The support team successfully fulfilled this request by increasing the deployment quota to 2.",83,Increase deployment quotas for graph-based development platform scaling,"Users
requested to increase their deployment quotas on a graph-based development
platform from default limits (typically 1) to higher numbers (ranging from 2
to 15 deployments) to support multiple environments and scaling needs. These
requests were consistently approved by support teams, with users seeking
separate development, staging, and production environments for their graph
applications and agent deployments."
9af0b163-c36e-4a21-879e-b0800791a529,"correct an invoice that charged them at the wrong pricing tier, specifically requesting a corrected invoice reflecting their approved startup plan pricing instead of the higher plus plan rate they were initially charged.",107,Resolve billing account and payment processing issues,"Users encountered various billing account issues including incorrect email addresses preventing receipt downloads, duplicate invoices, failed payments, unexpected charge increases, missing payment records, and pricing tier corrections. They also requested administrative assistance with phone verification for banking information, invoice documentation, and payment method changes from credit cards to wire transfers."
9af129b5-ffd2-4213-8e06-3ad66b92a081,"help them implement F1 score evaluation for different outputs of the same agent, as they were unable to get F1 scores to display in the UI despite trying both GUI rules and offline evaluations.",121,Debug experiment platform UI and performance issues,"Users encountered multiple issues with the experiment platform's UI functionality, including performance bottlenecks when running large-scale evaluations, data filtering and display bugs, and problems with experiment result visualization. They requested troubleshooting help for resource exhaustion errors, data duplication issues, missing evaluation metrics display, and various UI bugs affecting experiment management workflows."
9af98629-ce44-4f97-b838-9a9304a92686,"classify this as an outlier. This is an automated support ticket confirmation message, not a technical development request.",50,Classify non-technical messages and spam as outliers,"Users requested assistance to classify various types of non-technical messages as outliers, including marketing emails, domain renewal reminders, spam messages, and automated customer service responses. These classification requests were identified as unrelated to technical development or LangChain-related issues and required categorization as outliers in the system."
9b30f12c-365a-46da-992a-dc2922341d63,"get guidance on monitoring their LangSmith BYOC (Bring Your Own Cloud) integration with ECS, specifically seeking documentation or instructions for integrating with their existing monitoring solution. The conversation reveals confusion about whether the provided documentation applies to their specific setup versus a different product component.",66,Get LangSmith pricing and licensing information for deployment planning,"Users requested comprehensive pricing information, licensing terms, and billing clarifications for LangSmith platform deployments across different tiers and hosting options. They sought detailed cost breakdowns for node executions, standby minutes, enterprise licensing, self-hosted solutions, and volume-based pricing structures to make informed deployment and budgeting decisions."
9b3615a5-90f1-402f-a130-c5cee30ddd4b,"complete a privacy assessment for the platform, specifically requesting information about security and compliance measures across multiple categories including hosting, data processing, security measures, and AI/ML functionality.",38,Obtain platform compliance documentation and security certifications,"Users requested compliance documentation and security assessments to meet their organizational requirements for vendor evaluation and regulatory compliance. They sought access to SOC II reports, data processing agreements, privacy policies, GDPR documentation, and security questionnaires through the platform's trust center and support channels."
9b4b0bd3-b9fb-43e6-a09b-7be0b99accf0,analyze a potential spam or phishing message. This is an outlier as it is unrelated to technical development.,70,Analyze spam and phishing message content for security threats,"Users requested analysis of potential spam or phishing messages they received, seeking to understand if suspicious emails contained malicious content or fraudulent attempts. These requests were consistently identified as outliers since they involved cybersecurity analysis rather than LangChain development or AI framework implementation."
9b5a8086-fd3a-4d7b-a05c-f25a85b1756a,gain access to a specific communication channel or workspace that they are unable to join. This appears to be an account access or permissions issue rather than a technical development problem.,95,Resolve LangChain platform authentication and login access issues,"Users experienced various authentication and access issues with the LangChain platform including automatic logouts, login failures, OAuth errors, and session token problems that prevented normal platform access. These issues were resolved through troubleshooting browser conflicts, system clock corrections, session refreshes, and backend authentication system fixes."
9b65e66a-131d-4608-a351-804e42732b54,"offer guest posting and backlink services for SEO purposes, which is unrelated to technical development and should be classified as an outlier.",16,Request SEO guest posting and link exchange services,"Users requested SEO outreach services including guest posting, link exchanges, and backlink building specifically targeting cryptocurrency and gambling niches. These requests focused on improving search engine rankings through high-quality content placements on authoritative websites."
9b75d063-b900-4b3c-a9a0-9b07053a3dff,"cancel their account and process a refund for charges that continued despite a previous cancellation request, which is a billing and account-related issue.",2,Cancel subscriptions and process refunds for billing issues,"Users requested to cancel their subscriptions and obtain refunds for various reasons including expired payment methods, duplicate billing from region migrations, accidental subscription activation, and unused services. These requests involved billing issues, subscription plan changes, and account cancellations due to technical platform complexity or lack of usage."
9b7e414d-19b6-41d3-a53f-5f57f4782168,"help troubleshoot and resolve a technical issue where their self-hosted deployment is dropping a significant percentage of traces, with only about 25% of expected traces appearing in the system compared to their actual request volume. The issue was ultimately resolved by implementing proper trace flushing before process termination using wait_for_all_tracers().",97,Troubleshoot LangSmith production trace logging and platform issues,"Developers encountered various operational issues in their LangSmith production deployments including missing traces, storage optimization problems, data ingestion failures, and UI crashes when viewing specific trace content. They required troubleshooting assistance for trace logging inconsistencies, database cleanup optimization, token metric display bugs, and platform configuration issues affecting trace processing and monitoring capabilities."
9b92f818-6262-41ae-a2e8-056bdfc90355,report security vulnerabilities they discovered in the application and to inquire about participating in the bug bounty program to responsibly disclose these security issues.,108,Report security vulnerabilities and inquire about bug bounty programs,"Users reported security vulnerabilities they discovered in the platform and inquired about bug bounty programs for responsible disclosure. They sought information about vulnerability reporting processes, compensation structures, and security contact details for submitting their findings."
9ba22fc5-cd3b-49c5-9aa2-e5388e8b50c0,help resolve a critical issue that is negatively affecting user experience and making it difficult to build trust in the product during team onboarding processes.,95,Resolve LangChain platform authentication and login access issues,"Users experienced various authentication and access issues with the LangChain platform including automatic logouts, login failures, OAuth errors, and session token problems that prevented normal platform access. These issues were resolved through troubleshooting browser conflicts, system clock corrections, session refreshes, and backend authentication system fixes."
9bbbefc4-5a70-4479-ad37-31a4af010d51,"troubleshoot LangSmith integration issues with LangChain and LangGraph, specifically seeking guidance on debugging environment variable configuration problems in a Docker setup that stopped working after a holiday break.",35,Troubleshoot LangChain library integration and runtime errors,"Users encountered
various integration and runtime errors across LangChain Python and JavaScript
libraries, including issues with Claude configuration on Bedrock, FireCrawlLoader
parameter errors, and SQL query generation problems. They also experienced
LangSmith tracing connection failures and API compatibility bugs that required
troubleshooting environment configurations and network connectivity."
9bc22469-e383-4f3a-b130-b03922604742,delete their account from the platform. This is an account-related issue where the user wants their account and associated data removed from the service.,52,Delete individual personal accounts from LangSmith platform,"Users requested deletion of their individual personal accounts from the LangSmith platform, including removal of specific traces and runs, through support channels since self-serve account deletion was not available through the web interface. These requests involved personal account management and data removal, with some users changing authentication methods or updating email addresses associated with their accounts."
9bfdcb3d-a7fd-4f1d-a638-8d16a12b3ea7,"reinvite a specific user to a LangSmith account, as the initial invitation appears to have failed while other team members' invitations were successful.",49,Resolve LangSmith platform access and administration issues,"Users experienced various operational issues with LangSmith platform access and management, including workspace invitation failures, forbidden/authentication errors, organization access problems, and billing-related service disruptions. They also requested platform administration tasks such as license extensions, rate limit increases, private beta access, and configuration guidance for retention policies and alerting features."
9c003dc4-6ef3-401a-adc0-09d8fb543fdd,"clarify the service level agreements (SLAs) for availability of the tracing and evaluation platform, as they experienced an all-day outage and need to understand reliability guarantees for production workloads and development timelines.",57,Configure LangSmith production monitoring and operational infrastructure,"Users requested comprehensive support for LangSmith production operations including monitoring setup, log synchronization, performance optimization, database configuration, audit logging implementation, and metrics endpoint access. They also sought guidance on profiling tools, SLA clarifications, data migration between deployments, and proper environment configuration for tracking and observability features."
9c236cb9-b779-431a-9f55-78f28e841e9f,"address billing concerns related to unexpected charges for trace usage overages on their plan, investigate the cause of abnormally high trace volumes (over 3.2 million vs normal usage), and get guidance on sustainable usage practices to avoid future billing surprises.",104,Configure LangSmith trace limits and billing plan quotas,"Users needed to understand and configure trace usage
limits across different LangSmith billing plans, including clarification on
how limits apply per account versus per seat and investigation of rate limiting
issues despite being within allocated quotas. They also sought guidance on
trace retention policies, overage billing behavior, and troubleshooting
configuration problems that were causing incorrect limit warnings or blocking
trace functionality."
9ca0bea6-f986-4720-910c-fa7520cc9053,"provide information about deployment and infrastructure options for the platform, specifically asking about custom domain configuration and server hosting location choices including multi-region deployment capabilities.",46,"Configure self-hosted LangSmith
platform deployment and infrastructure","Users requested
guidance on self-hosted deployment setup, configuration, and management for
LangSmith platform, including infrastructure options, authentication, licensing,
and upgrade procedures. They needed help with deployment environments, custom
domains, cloud storage integration, proxy configurations, and enterprise-grade
installation requirements."
9ca20a82-302d-4051-bca7-61b1afe65bca,classify it as an outlier. This appears to be spam or promotional content advertising various products and services rather than a legitimate technical support request.,50,Classify non-technical messages and spam as outliers,"Users requested assistance to classify various types of non-technical messages as outliers, including marketing emails, domain renewal reminders, spam messages, and automated customer service responses. These classification requests were identified as unrelated to technical development or LangChain-related issues and required categorization as outliers in the system."
9cb1391c-0254-45fe-96c2-ba2b7a89e0df,analyze a spam message about casino games and deposit bonuses. This is an outlier as it is unrelated to technical development or LangChain support issues.,8,Analyze spam and phishing messages for security classification,"Users requested analysis of various spam, phishing, and unsolicited messages including security notifications, promotional emails, vendor inquiries, and fraudulent documents that were unrelated to AI development work. These requests involved identifying and categorizing suspicious communications such as account verification codes, document signing requests, invoice scams, and business solicitations that required security assessment rather than technical development support."
9ccd5f6a-dbf8-4437-8769-b73c347597ef,"rename an organization in LangSmith and remove a duplicate organization, as they couldn't find the option to do this through the web UI.",98,Delete specific LangSmith organizations from accounts,"Users requested support to delete specific unwanted organizations from their LangSmith accounts, providing organization names and IDs for removal by the support team. These requests focused on cleaning up duplicate, test, or accidentally created organizations while preserving their primary organizational accounts and associated data."
9cfb1171-3e60-460f-b37b-90471d84f31b,"report a bug where nested configuration objects (JSON objects with nested structures) stopped working over the API in a graph framework after a specific code change, when previously only JSON primitives were supported. The user needed support for passing lists and dictionaries of primitives through the remote API interface.",15,Debug LangGraph runtime bugs and SDK technical issues,"Users encountered various bugs and technical issues within LangGraph execution environments, including visualization problems, interrupted node resume functionality, configuration parameter failures, and SDK output format inconsistencies. They also faced runtime errors with Redis persistence, timeout cancellations in complex graphs, security vulnerabilities in dependencies, and integration problems with external services like Vertex AI."
9d18aeb5-6b0d-4c3f-b250-d7f7901df582,"understand how to flag and retain specific problematic threads in LangSmith beyond their default TTL (time-to-live) period, and whether datasets should be used for this purpose along with associated costs.",117,Fix LangSmith platform UI bugs and enhance SDK functionality,"Users requested various improvements and fixes for LangSmith platform functionality including UI bugs, SDK enhancements, and feature additions. They sought solutions for issues like missing async prompt methods, UI button malfunctions, run sharing controls, prompt variable handling, and API retry logic configuration."
9d2c0839-30a7-48e1-8a66-bbeb7910b6e8,consider purchasing a domain name for their business. This is an outlier as it is unrelated to technical development and is instead a domain sales solicitation.,80,Handle domain name purchase solicitation requests,Users received solicitations recommending they purchase domain names for their businesses. These requests were unrelated to technical development or LangChain support and appeared to be commercial domain sales pitches.
9d32f8f1-db69-45c1-976b-ceb99a1859e2,"resolve a database caching engine issue that was preventing their run rules from functioning properly. The support team successfully identified and fixed the underlying caching problem, reactivated the run rules, and is conducting ongoing monitoring and root cause analysis.",96,Debug LangGraph cloud platform runtime execution failures,"Users experienced various runtime execution failures in their LangGraph/LangChain cloud deployments including runs getting stuck in pending or running states, infinite loops causing runaway costs, SSL connection errors with checkpointers, and database caching issues preventing run rules from functioning. They sought technical support to resolve these operational issues affecting their production workflows, including problems with recursion limits, thread rollback strategies, agent handoffs, and the ""Rerun from here"" functionality."
9d536fe6-62cd-4351-90ad-b9d11c53d717,"help with a technical issue related to their account access or organization membership, specifically asking them to check their email listing under settings and provide their organization ID.",14,Resolve LangSmith account email and SSO configuration issues,"Users requested assistance with account email address updates, organization transfers, and SSO authentication issues on the LangSmith platform. They encountered technical problems with email verification, account access after employee turnover, organization visibility, and transferring ownership between personal and business accounts."
9d909a01-11a9-4307-99f0-714e2699ade0,"investigate and resolve differences in tracing behavior when switching from an anthropic model to a google generative AI model in their langgraph agent, where the traces appear different despite no other changes to their implementation.",41,Debug LangChain component issues and implement missing functionality,"Users encountered diverse technical challenges across LangChain components including caching bugs in langchain-openai, state propagation issues in langgraph-supervisor, tracing inconsistencies between model providers, and missing functionality for PDF token counting and local embeddings. They also requested technical guidance on implementing context caching, managing message history in agents, collaborative development environments, and integrating external services like MCP crypto capabilities into their AI applications."
9e357124-9a2f-4aed-8b28-220274e1e140,"get help with LangGraph deployment and scaling questions, specifically about concurrency limits, container scaling, and self-hosting options for their SRE team to evaluate.",58,Deploy LangGraph Platform and LangSmith in enterprise self-hosted environments,"Developers requested guidance on deploying and configuring LangGraph Platform and LangSmith in self-hosted, on-premises, and BYOC environments with enterprise security requirements. They needed assistance with infrastructure setup, database connectivity, authentication, data isolation, pricing models, and migration from cloud to private deployments."
9e6afe89-a62d-4538-83e1-d9268d3968c8,"inquire about creator/ambassador programs, collaboration opportunities, and potential trial access or incentives for their audience to explore LangChain tools. This is not a technical development request but rather a business partnership and marketing collaboration inquiry, making it an outlier.",45,Request LangChain platform information and business services,"Users requested information about product availability, platform processes, documentation, and business services across LangChain ecosystem tools including LangSmith API troubleshooting and LangGraph partnership inquiries. They sought general platform guidance, trial access, training resources, collaboration opportunities, and support for non-technical issues rather than specific development implementation help."
9e7521be-db6a-4fed-968b-35859d20cfcf,"configure a LangSmith deployment in a private cluster using custom routing through an external load balancer instead of standard ingress, specifically needing help with hostname configuration and subdomain path setup to make the application accessible through their custom routing solution.",3,Configure enterprise self-hosted LangSmith deployments with compliance requirements,"Users requested comprehensive guidance for configuring and deploying self-hosted LangSmith platforms across various enterprise environments with specific requirements for SSL compliance, HIPAA regulations, multi-tenant access control, and custom infrastructure setups. These requests focused on technical implementation challenges including database migrations, security policy configurations, permission management systems, and integration with existing enterprise authentication and storage solutions."
9e9cef88-5cce-40be-8a18-6cd8bd748554,"remove billing information from their account to stop incurring charges, as they can no longer access their account due to company policy restrictions. The support team successfully resolved this by removing the billing information without requiring full account deletion.",2,Cancel subscriptions and process refunds for billing issues,"Users requested to cancel their subscriptions and obtain refunds for various reasons including expired payment methods, duplicate billing from region migrations, accidental subscription activation, and unused services. These requests involved billing issues, subscription plan changes, and account cancellations due to technical platform complexity or lack of usage."
9eb7fe0e-c8fc-43a1-8384-cda760e2a305,"help resolve a bug in the LangSmith tracing system where the first trace run displays without spans in the UI, but the spans appear correctly after a second run is executed, affecting only their non-production environment.",24,Debug LangSmith trace visibility and UI display issues,"Users encountered various display, visibility, and data integrity issues within the LangSmith tracing interface, including missing cache token counts in tooltips, incomplete trace statuses for long-running operations, and traces not appearing properly in the dashboard. They sought to troubleshoot UI bugs, resolve trace ingestion problems, fix authentication-related tracing failures, and address issues with trace completeness and retention across different LangSmith deployment scenarios."
9ec31303-18cd-42c7-86c0-9af0f1a9f8b1,"resolve authentication issues with the self-hosted helm chart version 0.10.23 when using SSO integration, where users experience hanging URLs that require page reloads to function properly, and they need either a fix or guidance on a chart version that supports newer AI models without authentication problems.",120,"Configure SSO
authentication and helm chart automation for self-hosted deployments","Users requested
technical assistance with configuring and troubleshooting SSO authentication
(OIDC and SAML) for self-hosted deployments, including network connectivity
issues, helm chart configuration, and internal IP address setup. They also
sought help with programmatic API access for dashboard creation, multi-
organization setup strategies, and database-level admin user bootstrapping to
avoid manual setup and production lockouts."
9eca1a94-8ee7-4800-9142-3a4a9fa0a1cd,"resolve a 403 Forbidden error when trying to access datasets using their API key in their workspace, despite being an admin and having the API key work for other endpoints. The issue was ultimately resolved by setting the correct API endpoint URL for their regional server.",32,Troubleshoot LangSmith authentication and SSL certificate configuration errors,"Users encountered various authentication, SSL certificate, and configuration errors when accessing self-hosted and cloud-hosted LangSmith instances, including 404 errors from disk space issues, certificate verification failures, database URL parsing problems, and incorrect endpoint configurations. These issues were resolved through troubleshooting authentication headers, correcting regional endpoint settings, fixing ingress configurations, and ensuring proper API key and environment variable setup."
9eef695e-9584-4608-b24b-ba8ccf0b47cc,"check if the assistant can see their response, which is a basic communication test rather than a technical development request. This should be classified as an outlier.",93,Classify non-technical messages as conversation outliers,"Users submitted various non-technical messages including acknowledgments, follow-ups, test messages, greetings, and roleplay content that contained no actual technical development requests. These conversations were classified as outliers since they lacked any substantive technical queries related to LangChain, AI development, or programming assistance."
9eeff995-5bf0-40b2-b080-f8219b468a12,"see examples or screenshots of how the UI and API handle parallel functions, nested structures where multiple functions feed into a later node, and loops/cycles in langgraph.",13,Implement advanced LangGraph workflow control and execution patterns,"The users sought guidance on implementing complex workflow control patterns in LangGraph, including dynamic parallel execution, conditional branching, runtime tool access control, and sophisticated retry mechanisms. They also needed help with advanced graph architecture decisions like workflow composition, state management strategies, streaming integration, and asynchronous operations within LangGraph execution flows."
9efa4974-e223-4623-b15e-0bf36f1a6a6f,"fix a UI bug in the group by feature during experiment runs, where fields with the same metadata key and value are incorrectly showing up as duplicate groupings due to data type inconsistencies (string vs integer values being treated as separate groups despite appearing identical in the interface).",121,Debug experiment platform UI and performance issues,"Users encountered multiple issues with the experiment platform's UI functionality, including performance bottlenecks when running large-scale evaluations, data filtering and display bugs, and problems with experiment result visualization. They requested troubleshooting help for resource exhaustion errors, data duplication issues, missing evaluation metrics display, and various UI bugs affecting experiment management workflows."
9f1e9c20-54e4-483e-91f3-87a6e7e0b7f6,"help with deploying and optimizing their platform using LangGraph, specifically addressing SSL certificate configuration, authentication issues, multi-agent deployment strategies, database connection management, dependency management, and how to deploy multiple agents accessible through different URL paths on the same infrastructure.",58,Deploy LangGraph Platform and LangSmith in enterprise self-hosted environments,"Developers requested guidance on deploying and configuring LangGraph Platform and LangSmith in self-hosted, on-premises, and BYOC environments with enterprise security requirements. They needed assistance with infrastructure setup, database connectivity, authentication, data isolation, pricing models, and migration from cloud to private deployments."
9f295319-2f46-41d9-9818-0d5ea34b4ef4,"configure end-to-end TLS encryption for their deployment, specifically enabling TLS communication between the load balancer and frontend service to meet compliance requirements, as the current configuration only supports TLS termination at the load balancer level.",84,Configure custom networking and routing for cloud deployments,"Users requested customization options for their cloud deployment networking and routing configurations, including custom domains, base URI paths, TLS encryption, and proxy settings. They needed environment variable support and configuration flexibility to avoid maintaining custom Docker images while meeting compliance and operational requirements."
9f46fe69-0b83-4cb2-b88a-2bbe04141eb9,"troubleshoot an error code and ask about two feature requests for the ""compare"" playground mode: whether it's possible to run just one panel and whether panels can be added directly to a dataset.",121,Debug experiment platform UI and performance issues,"Users encountered multiple issues with the experiment platform's UI functionality, including performance bottlenecks when running large-scale evaluations, data filtering and display bugs, and problems with experiment result visualization. They requested troubleshooting help for resource exhaustion errors, data duplication issues, missing evaluation metrics display, and various UI bugs affecting experiment management workflows."
9f5c1eab-1d29-4ce7-8bfe-cc94359be6f2,"help troubleshoot and resolve instability issues with their self-hosted deployment after upgrading to version 0.9, specifically addressing problems with users not seeing traces, storage bloat, and authentication errors with cloud storage integration. The main technical issue was ultimately resolved by properly configuring service account permissions and environment variables for the new platform-backend service to access cloud storage via role-based authentication.",114,Troubleshoot self-hosted platform upgrades and LangChain library integration issues,"Users encountered various technical issues with self-hosted platform deployments and LangChain library integrations, including version upgrade failures, networking problems, and library-specific bugs in components like langchain-postgres and tiktoken. Support requests involved troubleshooting deployment instabilities, resolving dependency conflicts, fixing library validation errors, and addressing documentation gaps after system updates."
9f75d3a1-0a25-46bf-94d8-aea2503de553,help with a security review questionnaire from a third-party security company. This is an outlier as it's unrelated to technical development and instead involves completing a vendor security assessment form.,26,Complete vendor security and privacy compliance assessments,"Users requested assistance with completing various vendor security assessments, privacy assessments, and third-party compliance questionnaires for business partnership evaluations and regulatory requirements. These requests also included survey testing and feedback collection activities that were unrelated to technical development work."
9f82d753-d215-4403-9f10-191726f24f16,"share their open-source email management project on social media, specifically requesting promotion/marketing support rather than technical assistance. This is not a technical development request but rather a promotional/marketing request that could be classified as an outlier to typical technical support.",23,"Classify
non-technical business inquiries as outliers","Users submitted
various non-technical business inquiries including partnership proposals,
investment opportunities, marketing collaborations, event invitations, and
administrative requests that were unrelated to LangChain or AI development. These
requests were consistently identified and categorized as outliers since they fell
outside the scope of technical development assistance."
9fb0ded0-1be0-4128-8657-391e624f3f4c,"clarify whether they can use the same license key for both their sandbox and production environments, or if they need to request a separate license key for production deployment.",67,Resolve self-hosted LangSmith license key configuration and verification issues,"Users encountered various issues with obtaining, configuring, and troubleshooting license keys for self-hosted LangSmith installations. They experienced license verification failures, authentication errors after upgrades, database migration problems, and needed guidance on license key management across different environments and versions."
9fde006c-306a-4485-8b1a-7f36e913393f,"classify it as an outlier. This is a sales inquiry from a petroleum company offering to sell various oil and gas commodities, which is unrelated to technical development or LangChain support issues.",110,Classify petroleum sales spam as outliers in support tickets,"Users submitted multiple instances of unsolicited petroleum and fuel commodity sales inquiries that were classified as outliers since they were unrelated to LangChain technical development or customer support. These spam messages typically offered various oil products, aviation fuels, diesel, and crude oil for purchase, requiring classification to filter them from legitimate technical requests."
a0565fb3-79ad-41c1-9afc-c754b69a7d69,"get guidance on how to write tests for the langchain-anthropic package, specifically asking whether integration tests make real network requests and how to properly mock the anthropic client for testing purposes.",35,Troubleshoot LangChain library integration and runtime errors,"Users encountered
various integration and runtime errors across LangChain Python and JavaScript
libraries, including issues with Claude configuration on Bedrock, FireCrawlLoader
parameter errors, and SQL query generation problems. They also experienced
LangSmith tracing connection failures and API compatibility bugs that required
troubleshooting environment configurations and network connectivity."
a05ada86-2963-447b-a866-53bf144be976,"confirm whether using encrypted EBS volumes for AWS deployment of self-hosted LangSmith would cause any compatibility issues or problems, as this configuration option wasn't explicitly mentioned in the documentation.",3,Configure enterprise self-hosted LangSmith deployments with compliance requirements,"Users requested comprehensive guidance for configuring and deploying self-hosted LangSmith platforms across various enterprise environments with specific requirements for SSL compliance, HIPAA regulations, multi-tenant access control, and custom infrastructure setups. These requests focused on technical implementation challenges including database migrations, security policy configurations, permission management systems, and integration with existing enterprise authentication and storage solutions."
a05deb4e-a8dd-4306-bac6-083d49451c98,"help them implement monitoring and alerting capabilities to detect trace loss between their system and the tracing platform, specifically requesting metrics to compare the number of traces in their graph runtime versus those successfully processed by the tracing service, as they have a legal requirement to retain all traces and need to detect discrepancies proactively for dynamic scaling purposes.",47,Debug LangSmith tracing performance and metrics analysis issues,"Users requested assistance with troubleshooting and optimizing LangSmith tracing performance issues, including problems with data masking for sensitive information, slow loading of trace data, handling large payloads, and resolving memory leaks in custom tracer implementations. They also sought help understanding tracing metrics calculations, latency reporting accuracy, cost tracking discrepancies, and accessing aggregate performance data across multiple traces and conversations."
a073a7d8-4465-4cfe-bfb5-7491f60828a9,delete their organization and account through a data subject access request (DSAR). This is an account-related administrative request rather than a technical development issue.,94,Manage organization admin permissions and remove former employees,Users requested to modify organization admin permissions and remove former employees from workspaces due to personnel changes. They also requested to transfer organization ownership and update access controls after staff departures from their companies.
a0a15bb0-9458-4d02-b83b-e7eabfc17823,inquire about pricing and terms for guest posting and link insertion services on the website. This is an outlier as it relates to SEO/marketing services rather than technical development.,105,Handle unsolicited marketing and SEO service solicitations,"Users received unsolicited marketing communications offering various promotional services including SEO optimization, link building, guest posting, backlink creation, and mobile app development services. These inquiries were unrelated to technical development and primarily consisted of spam solicitations seeking business partnerships or paid promotional opportunities."
a0a6b535-bad0-4cd5-9283-5264fc8e2b87,"get information about the enterprise version of the product, specifically about self-hosted deployment options, licensing costs, and the ability to connect to on-premises language models for their organization's prompt engineering work.",122,Obtain LangChain enterprise pricing and licensing information,"Users needed comprehensive pricing information, licensing details, and business arrangement clarification for LangChain/LangSmith enterprise deployments and commercial usage scenarios. They sought quotes, billing structure explanations, startup program details, and enterprise feature configurations to make informed decisions about platform adoption and cost planning."
a0ab0e13-5e3e-4448-90a1-47ea9fe0e994,"discuss a potential feature opportunity for a tech publication, which is unrelated to technical development and should be classified as an outlier.",86,Handle non-technical business and marketing inquiry outliers,"Users submitted various non-technical requests including guest posting, link placement, event ticket purchases, conference access, sponsorship inquiries, job applications, and general customer service follow-ups. These requests were consistently identified as outliers since they involved business partnerships, marketing services, event logistics, and employment inquiries rather than technical development assistance."
a0e05d8f-35d3-4a10-99fa-55041c482f48,"remove one of their duplicate accounts, specifically the non-US account, from the platform. This is an account management issue where the user has two accounts under the same email address and wants to consolidate to just one.",52,Delete individual personal accounts from LangSmith platform,"Users requested deletion of their individual personal accounts from the LangSmith platform, including removal of specific traces and runs, through support channels since self-serve account deletion was not available through the web interface. These requests involved personal account management and data removal, with some users changing authentication methods or updating email addresses associated with their accounts."
a12500bc-8567-409c-a472-befcc2d4e153,resolve disk utilization issues with their platform deployment and to get guidance on monitoring database space usage to prevent future disruptions.,68,Configure TTL settings for database storage capacity management,"Users needed to configure Time-To-Live (TTL) settings to resolve database storage capacity issues where disk utilization had exceeded 80-95% thresholds and threatened service disruptions. They sought guidance on implementing TTL deletion strategies, understanding checkpoint cleanup mechanisms, and managing disk space through automated data retention policies."
